Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-04-19,40.63335418701172,41.242383334476784,40.60043378952859,40.85909303030914,139235200
2018-04-20,38.968509674072266,40.26181646642475,38.90031512480177,40.11602666710039,261964400
2018-04-23,38.855648040771484,39.2506928359251,38.585227140895526,39.22953049076783,146062000
2018-04-24,38.31480407714844,39.111951250892595,37.910351463939506,38.956753566929045,134768000
2018-04-25,38.481754302978516,38.89796494806505,38.19017470434135,38.23955349982821,113528400
2018-04-26,38.615787506103516,38.97085769595813,38.41591139583521,38.592271403229525,111852000
2018-04-27,38.16901397705078,38.64165755124664,37.77161548089102,38.56405870986155,142623200
2018-04-30,38.86033630371094,39.33062963053425,38.05613514540948,38.12432968710872,169709600
2018-05-01,39.763309478759766,39.786821996562225,38.862697162878376,39.13076426459355,214277600
2018-05-02,41.51985168457031,41.797323049213546,40.86849436573064,41.204752401329166,266157600
2018-05-03,41.59510040283203,41.73854003605556,41.01899169459304,41.357603523058685,136272800
2018-05-04,43.22701644897461,43.32577762819836,41.89608532257385,41.91489748833844,224805200
2018-05-07,43.539756774902344,44.12997360452288,43.443345782398595,43.54445712474156,169805600
2018-05-08,43.74903869628906,43.78901319964565,43.18938847318987,43.49978380003416,113611200
2018-05-09,44.05708694458008,44.066491234068835,43.55387313766317,43.86661868696047,92844800
2018-05-10,44.687294006347656,44.76489287694312,44.125293326630704,44.14645926446964,111957200
2018-05-11,44.51731872558594,44.86431758098543,44.248217939958764,44.729768989116714,104848800
2018-05-14,44.413455963134766,44.739210882507365,44.34500204625422,44.61646207780481,83115200
2018-05-15,44.00979995727539,44.15851476365606,43.69348924068128,44.0900572551773,94780800
2018-05-16,44.42053985595703,44.48663814070112,43.90594502489507,43.92247049655361,76732400
2018-05-17,44.13963317871094,44.592855342417124,43.99091836181578,44.378045851766245,69176000
2018-05-18,43.97910690307617,44.33318699120385,43.93661902140753,44.18683504071553,73190800
2018-05-21,44.29071044921875,44.67783796727846,44.12075167525206,44.37804907404696,73603200
2018-05-22,44.179771423339844,44.585783708505836,44.090069945813056,44.46775696518759,60962800
2018-05-23,44.4630241394043,44.49607147546965,43.84928378174547,43.988558042632555,80233600
2018-05-24,44.413455963134766,44.576333422821065,43.955515287613835,44.55981155401122,92936000
2018-05-25,44.514957427978516,44.76753273171379,44.29542585934396,44.43233728455796,69844000
2018-05-29,44.35443115234375,44.55507797736827,44.11129644543956,44.28361801587763,90056400
2018-05-30,44.26001739501953,44.37804410807291,44.0900586400715,44.311949436914176,74762000
2018-05-31,44.111305236816406,44.432338059704065,43.93898723392432,44.19392538167832,109931200
2018-06-01,44.90680694580078,44.91152542115865,44.31903259368366,44.37568671498433,93770000
2018-06-04,45.28213119506836,45.657455294973495,45.16882655397974,45.23728046579235,105064800
2018-06-05,45.631492614746094,45.780207443365335,45.40724255383238,45.574842090997706,86264000
2018-06-06,45.789642333984375,45.81324911722004,45.303372855200706,45.707025796438366,83734400
2018-06-07,45.66689682006836,45.84157404796199,45.402514536898195,45.827411418877574,85388800
2018-06-08,45.25144958496094,45.32226634650537,44.79586811569759,45.12634153371815,106627200
2018-06-11,45.14049530029297,45.315176130877504,44.89972340097438,45.16882416048117,73234000
2018-06-12,45.38835525512695,45.46625332272547,45.12161371473412,45.17826783713931,67644400
2018-06-13,45.0153923034668,45.52999069869376,44.95401970299873,45.421404526599694,86553600
2018-06-14,45.03900146484375,45.22076363989936,44.90209002406459,45.21604156210974,86440400
2018-06-15,44.57632064819336,44.88791284732184,44.43940925177831,44.8572247544683,246876800
2018-06-18,44.5527229309082,44.66602756180079,44.189198654039295,44.349716849535625,73939600
2018-06-19,43.832763671875,43.98383772878582,43.304002671742296,43.70293356002438,134314000
2018-06-20,44.023963928222656,44.18920060596678,43.8422017817594,43.98855735509514,82514800
2018-06-21,43.778465270996094,44.46065945482421,43.65571649412463,44.20099927334401,102847600
2018-06-22,43.650997161865234,43.941341854400115,43.59906512230429,43.934260540086285,108801600
2018-06-25,43.00185012817383,43.65099701866678,42.66193263466796,43.292194819756226,126652400
2018-06-26,43.535335540771484,44.0310492206768,43.08919466961261,43.19542160237072,98276800
2018-06-27,43.47159957885742,44.20808511168363,43.440911481026525,43.72417487042973,101141200
2018-06-28,43.787906646728516,43.95550614918332,43.38661657843012,43.45743332033904,69460800
2018-06-29,43.69585418701172,44.186845794265814,43.176537318418475,43.97439552855281,90950800
2018-07-02,44.18447494506836,44.21280380316202,43.29691543239838,43.39133895622868,70925200
2018-07-03,43.41494369506836,44.36623867025453,43.325242244680126,44.32846925936588,55819200
2018-07-05,43.76430892944336,44.002725223185244,43.499930213576576,43.73126158996001,66416800
2018-07-06,44.37095642089844,44.47953896425488,43.71708751596208,43.76901955039826,69940800
2018-07-09,44.987056732177734,45.010659910691714,44.68490867284257,44.7321186317595,79026400
2018-07-10,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400
2018-07-11,44.34972381591797,44.798223934989025,44.28598837520287,44.49607580388834,75326000
2018-07-12,45.09329605102539,45.18299752613924,44.68728377678097,44.73921583059528,72164400
2018-07-13,45.16410827636719,45.2844942425338,45.06260341706248,45.10509491222652,50055600
2018-07-16,45.064964294433594,45.47569498575742,44.949296809074376,45.208957040742106,60172400
2018-07-17,45.19243240356445,45.29157442060409,44.66131213963721,44.79114225786405,62138000
2018-07-18,44.94457244873047,45.27504941787513,44.833627046461345,45.27032734066018,65573600
2018-07-19,45.29393768310547,45.45209306427996,44.7769800450885,44.7769800450885,81147200
2018-07-20,45.190086364746094,45.42377704392039,44.89029738634973,45.270343696949574,82704800
2018-07-23,45.23020553588867,45.31282569115405,44.746295201955945,45.010673935781,63957600
2018-07-24,45.55830764770508,45.71410376110917,45.3340576309569,45.42847755320166,74791600
2018-07-25,45.98793029785156,45.99501161249821,45.42375915047924,45.572473961837765,66839600
2018-07-26,45.84394073486328,46.257034259978134,45.70230722835374,45.93836067127651,76304000
2018-07-27,45.08148956298828,46.07527623163018,44.87376496387609,46.02806625919059,96096000
2018-07-30,44.82890319824219,45.36946391315494,44.63061920165413,45.298647170976594,84118000
2018-07-31,44.91860580444336,45.35530609259082,44.69435576534987,44.92096864396287,157492000
2018-08-01,47.564762115478516,47.626134705399025,46.57569775126629,47.00531668637743,271742800
2018-08-02,48.95511245727539,49.18880661029049,47.29329817483464,47.347589446060375,249616000
2018-08-03,49.09675979614258,49.273799888813365,48.504263314128146,48.87014689269242,133789600
2018-08-06,49.35169219970703,49.39418008808014,48.87958534103959,49.099113301413,101701600
2018-08-07,48.88902282714844,49.45319034379685,48.80640269130763,49.4107024580885,102349600
2018-08-08,48.92208480834961,49.05427418376091,48.27765980227435,48.638821346483915,90102000
2018-08-09,49.30683135986328,49.51927796193875,48.910259806929986,49.460264616707924,93970400
2018-08-10,49.15998840332031,49.5318938738822,48.95627028892523,49.119719005820706,98444800
2018-08-13,49.47739028930664,49.970103770435536,49.20023963389439,49.581618627654095,103563600
2018-08-14,49.685855865478516,49.87772915247579,49.3329014045864,49.78297807220025,82992000
2018-08-15,49.80192184448242,49.92036248504382,49.34947773005274,49.56030192567116,115230400
2018-08-16,50.531524658203125,50.64759419111368,50.0932927726419,50.15961925273996,114001600
2018-08-17,51.54063415527344,51.6282790804215,50.49361923351846,50.559945708958374,141708000
2018-08-20,51.038455963134766,51.91965123735923,50.955546046934714,51.66382256664654,121150800
2018-08-21,50.93894577026367,51.44824266007671,50.699696993207006,51.35585911106262,104639200
2018-08-22,50.94133377075195,51.251647753194135,50.65470575400589,50.716297216765234,76072400
2018-08-23,51.04555892944336,51.41509322466389,50.834734691040765,50.84657586588272,75532800
2018-08-24,51.204254150390625,51.37954396991234,50.955528103897144,51.30848248336093,73905600
2018-08-27,51.625911712646484,51.815417477798526,51.24453267054216,51.43877345929468,82100400
2018-08-28,52.042823791503906,52.24180322712333,51.85805665635416,51.87937510705867,91107200
2018-08-29,52.81979751586914,52.940609306467366,51.97413305429266,52.14942292375327,109019200
2018-08-30,53.305397033691406,54.07052259742774,52.68239807693291,52.883748621636954,195175200
2018-08-31,53.92129135131836,54.215021849347146,53.535173676561676,53.65598183805528,173360400
2018-09-04,54.09421920776367,54.28846001358529,53.68441552995728,54.10606399684939,109560400
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000
2018-09-06,52.84822463989258,53.8549702632671,52.42183753532365,53.58966072346746,137160000
2018-09-07,52.42182159423828,53.38592640671774,52.28206252356659,52.552107005254705,150479200
2018-09-10,51.71828842163086,52.55211150907524,51.27768911221937,52.33891619608954,158066000
2018-09-11,53.025882720947266,53.13247858760648,51.299015945884626,51.642493122685174,142996000
2018-09-12,52.36734390258789,53.2982855553172,52.07597733909681,53.28407325749253,197114800
2018-09-13,53.63229751586914,54.09184782917725,52.722674165652904,52.947710684106966,166825600
2018-09-14,53.02351379394531,53.734157753846546,52.71083233114026,53.475957982567735,127997200
2018-09-17,51.61170196533203,52.81268835042182,51.46720421889096,52.6231825758975,148780400
2018-09-18,51.69697570800781,52.55211733723163,51.43166619672579,51.59037623243215,126286800
2018-09-19,51.7277717590332,52.023873403694104,51.000547999297495,51.75856748672499,108495200
2018-09-20,52.120994567871094,52.6539775175976,51.912537857553254,52.17074123356856,106435200
2018-09-21,51.5595817565918,52.43604179491919,51.47193322259395,52.29865021482136,384986800
2018-09-24,52.30101776123047,52.41235225527132,51.315594354443164,51.36060237729222,110773600
2018-09-25,52.632659912109375,52.781896297075804,52.042824137047674,52.05466892569171,98217600
2018-09-26,52.213382720947266,53.00219798957387,52.05704017447591,52.350774327132186,95938800
2018-09-27,53.28645324707031,53.63940772196027,52.95244971189144,53.01877980814133,120724800
2018-09-28,53.47358703613281,53.49727299789498,53.06615090279619,53.24854690500013,91717600
2018-10-01,53.83363723754883,54.345301658865516,53.61807802440607,53.99708589556844,94403200
2018-10-02,54.31214141845703,54.482696234962994,53.684407451123704,53.831272693023216,99152800
2018-10-03,54.97304916381836,55.30468156297177,54.43058892185491,54.49454788973524,114619200
2018-10-04,54.00656509399414,55.03936763401543,53.708092363669415,54.66746228417319,128168000
2018-10-05,53.130104064941406,54.10605745821215,52.25127648462719,53.99946159836693,134322000
2018-10-08,53.00693130493164,53.25091876301774,52.16126330037392,52.637397042763254,118655600
2018-10-09,53.74126052856445,53.83601521931259,52.64687005570699,52.976134925197805,107564000
2018-10-10,51.25163650512695,53.61808191451641,51.17820388289686,53.40725770912091,167962400
2018-10-11,50.799198150634766,51.995449534818604,50.29464339890083,50.81578157793993,212497600
2018-10-12,52.613704681396484,52.79610429097438,51.36533924220412,52.21337471372891,161351600
2018-10-15,51.48851776123047,52.54737742537575,51.46719931244083,52.38866739351679,123164000
2018-10-16,52.62317657470703,52.82215960325249,51.34638657960489,51.86041853976065,116736000
2018-10-17,52.39577865600586,52.73925583993557,51.95754677733972,52.658717060301136,91541600
2018-10-18,51.17110061645508,52.05229936190943,50.45571806191486,51.60696135100703,130325200
2018-10-19,51.950439453125,52.41235728414576,51.505101434232195,51.65433781599349,132314800
2018-10-22,52.26785659790039,52.909806501448585,51.86279160524243,52.06413853844261,115168400
2018-10-23,52.76057815551758,52.8837574604368,50.85842134543051,51.126098407700454,155071200
2018-10-24,50.9508056640625,53.11590092930237,50.820520206431404,52.729786809714994,163702000
2018-10-25,52.06651306152344,52.440785967945864,51.34402433755995,51.57143198729936,119423200
2018-10-26,51.2374267578125,52.15889488542669,50.37754646798605,51.142672067536914,189033600
2018-10-29,50.275699615478516,52.04046497079283,48.81887712716149,51.922024294402306,183742000
2018-10-30,50.52678298950195,50.9721173842347,49.57215162121228,50.017486015945025,146640000
2018-10-31,51.843833923339844,52.22047426808277,51.31321858727521,51.3748100296124,153435600
2018-11-01,52.63975143432617,52.67291466460053,51.35822300993653,51.88883830884733,233292800
2018-11-02,49.14812469482422,50.60968169125089,48.66251737032402,49.63847065677181,365314800
2018-11-05,47.752906799316406,48.416175251111405,46.94277307848563,48.39485679873955,264654800
2018-11-06,48.26931381225586,48.4943503723674,47.77660016938328,47.831081867941904,127531600
2018-11-07,49.73322677612305,49.759283862951555,48.35457952948075,48.7904402414107,133697600
2018-11-08,49.5597038269043,49.947165100246615,49.146090921602585,49.9138861511166,101450400
2018-11-09,48.60411834716797,48.97018679479443,48.076406695494214,48.86084322856062,137463200
2018-11-12,46.15571975708008,47.505901849670465,46.06538963892169,47.30384878341077,204542000
2018-11-13,45.6945686340332,46.87122149943877,45.50915684322424,45.55194613263645,187531600
2018-11-14,44.4038200378418,46.2294142942447,44.19701177480759,46.09154332793302,243204000
2018-11-15,45.49964904785156,45.632764830183646,44.42758459138479,44.78177050498005,185915200
2018-11-16,46.003597259521484,46.34589712406459,45.036128252088695,45.283342805851085,147713200
2018-11-19,44.18037796020508,45.33088300072915,43.97357330630078,45.16448824315479,167701200
2018-11-20,42.06953048706055,43.136839943167296,41.72009968887252,42.39994422370587,271300800
2018-11-21,42.02199935913086,42.85160117839662,41.96732756151808,42.72323689009858,124496800
2018-11-23,40.954673767089844,41.97919739438339,40.90951233353466,41.58460159031392,94496000
2018-11-26,41.508544921875,41.58698895011725,40.47213851794213,41.4182184024633,179994000
2018-11-27,41.418212890625,41.54419774818144,40.61951445051487,40.76926791438119,165549600
2018-11-28,43.01085662841797,43.09405219512892,41.582230205975,42.01010503821361,184250000
2018-11-29,42.68044662475586,43.45299716317312,42.24068563664933,43.419718208142044,167080000
2018-11-30,42.44985580444336,42.86584441960787,42.08140801987108,42.856334077209695,158126000
2018-12-03,43.933162689208984,43.9616864680013,43.07503728158199,43.84758772569843,163210000
2018-12-04,42.00059509277344,43.35552893478612,41.90075824411287,43.01322909530219,165377200
2018-12-06,41.532310485839844,41.54657237465909,40.510166137236766,40.828693744644816,172393600
2018-12-07,40.0513916015625,41.47763851102162,40.00622653575494,41.23993069277843,169126400
2018-12-10,40.31526565551758,40.43174021776129,38.82483594556102,39.22180774628234,248104000
2018-12-11,40.08467483520508,40.835828864514035,39.69720988937446,40.804929311290685,189126800
2018-12-12,40.19639587402344,40.86673007468708,40.17737881219227,40.50541315416228,142510800
2018-12-13,40.636146545410156,41.02123563706542,40.3033570855926,40.52680299166999,127594400
2018-12-14,39.33588790893555,40.19163748722616,39.28834707172682,40.172620426916,162814800
2018-12-17,38.969818115234375,40.018110405344245,38.68219007536979,39.3287555948616,177151600
2018-12-18,39.476139068603516,39.82319045162126,39.07678804833182,39.31212009387407,135366000
2018-12-19,38.244815826416016,39.80417874146304,37.816940971157024,39.459503084525004,196189200
2018-12-20,37.27971649169922,38.53481344553812,36.91602383048075,38.12833149216453,259092000
2018-12-21,35.82968521118164,37.59585553532501,35.56820888384878,37.286834760175154,382978400
2018-12-24,34.90264129638672,36.0246225500154,34.84559011112074,35.216413747515475,148676800
2018-12-26,37.36052703857422,37.374788923388145,34.87648174948443,35.25206043382508,234330000
2018-12-27,37.11806869506836,37.26544998630561,35.672808572906234,37.04437986301618,212468400
2018-12-28,37.137088775634766,37.68144167172036,36.73774141053779,37.43897869883537,169165600
2018-12-31,37.49602508544922,37.88111051360333,37.196510972766916,37.683812628511376,140014000
2019-01-02,37.538822174072266,37.75989235442373,36.661679652061515,36.81856769913238,148158800
2019-01-03,33.7996711730957,34.63877937995314,33.75450611274441,34.225166520409374,365248800
2019-01-04,35.24257278442383,35.31151010825492,34.182397556464736,34.35592331198422,234428400
2019-01-07,35.16411209106445,35.37805128112703,34.681565561258495,35.3471481073425,219111200
2019-01-08,35.83444595336914,36.0887950056373,35.3043586474007,35.551573129681245,164101200
2019-01-09,36.4429817199707,36.73298552202173,35.56821876942101,35.96281095519444,180396400
2019-01-10,36.5594596862793,36.59986957627264,35.8605981869204,36.25043882659319,143122800
2019-01-11,36.20051956176758,36.535688433017384,36.01510776642368,36.34076992153444,108092800
2019-01-14,35.65616989135742,35.95805981203487,35.470758098093015,35.85822297159505,129756800
2019-01-15,36.38594055175781,36.46200517390876,35.66806186445189,35.72035787905168,114843600
2019-01-16,36.83045959472656,37.05390558279701,36.369305726093415,36.38832279179456,122278800
2019-01-17,37.049137115478516,37.47701187238664,36.43109539692976,36.65454130482251,119284800
2019-01-18,37.27734375,37.52931347019117,37.07766641559792,37.43898333384579,135004000
2019-01-22,36.44062042236328,37.25595674761718,36.27897717034387,37.17989210859329,121576000
2019-01-23,36.587982177734375,36.87798596834581,36.060270599876375,36.64265395320385,92522400
2019-01-24,36.29798889160156,36.72110858517878,36.06979138099998,36.63315783912755,101766000
2019-01-25,37.50077819824219,37.58873254360028,36.68306647897274,36.95880474811653,134142000
2019-01-28,37.15373611450195,37.16086705953069,36.52618756203671,37.032502794745874,104768400
2019-01-29,36.76864242553711,37.58873727432573,36.633150859519866,37.14184542943609,166348800
2019-01-30,39.281219482421875,39.49515508169959,38.08792514275934,38.80580381546367,244439200
2019-01-31,39.5640983581543,40.17262992339802,39.11720640305721,39.48565432600635,162958400
2019-02-01,39.583106994628906,40.16786619757071,39.4428566249422,39.68769901522233,130672400
2019-02-04,40.70746994018555,40.80493103070049,39.76376947096352,39.794672652622886,125982000
2019-02-05,41.403934478759766,41.61787363171741,40.96893248472402,41.09016213240731,144406400
2019-02-06,41.418212890625,41.734364734328345,41.087799157709014,41.51567034262258,112958400
2019-02-07,40.63378143310547,41.346905000195044,40.49115526883394,40.98083287122734,126966800
2019-02-08,40.6815185546875,40.7412003774685,40.20644993398255,40.34252623841414,95280000
2019-02-11,40.447566986083984,40.872504955475414,40.40459781813627,40.83430771106207,83973600
2019-02-12,40.796112060546875,40.82237221177081,40.51202596349423,40.60751907825849,89134000
2019-02-13,40.62660598754883,41.17567944962109,40.56453820729998,40.91546759362625,89960800
2019-02-14,40.774620056152344,40.884432564786806,40.43562775647638,40.51440819581286,87342800
2019-02-15,40.68390655517578,40.98947721171357,40.5239596992294,40.88205065386177,98507200
2019-02-19,40.80564498901367,40.92739821155372,40.46188082660561,40.5144011103114,75891200
2019-02-20,41.06826400756836,41.37622431606571,40.81998917675937,40.86773391621993,104457600
2019-02-21,40.8366813659668,41.149413469637985,40.655249973715584,41.013340836121735,68998800
2019-02-22,41.29267120361328,41.299832732903184,40.91309558048721,40.960840323316646,75652800
2019-02-25,41.593467712402344,41.98498044462082,41.52662434173264,41.57675869108017,87493600
2019-02-26,41.617332458496094,41.8488982409956,41.340407904190954,41.46932269171113,68280800
2019-02-27,41.746238708496094,41.7772744208693,41.23536246985703,41.34995418814767,111341600
2019-02-28,41.335628509521484,41.755790868224764,41.28072225316888,41.614942642381884,112861600
2019-03-01,41.770118713378906,41.81308788170758,41.273565459672234,41.60539628273946,103544800
2019-03-04,41.98019790649414,42.4337783274615,41.53138940887495,41.94200066357132,109744800
2019-03-05,41.90380859375,42.01601073200636,41.667467222014054,42.001687674814484,78949600
2019-03-06,41.662689208984375,41.89425498024918,41.524226938549475,41.698496846730684,83241600
2019-03-07,41.180458068847656,41.64358960039428,41.06586998808738,41.5075132948063,99185600
2019-03-08,41.27832794189453,41.3165251745391,40.46426717926408,40.660025264551045,95997600
2019-03-11,42.70832061767578,42.760840925057714,41.8608414560014,41.89426313863625,128044000
2019-03-12,43.18816375732422,43.60832256244585,42.82052161548895,42.97092100466611,129870400
2019-03-13,43.3791389465332,43.75871447631922,43.19054234110201,43.50805008474166,124130000
2019-03-14,43.86137390136719,43.94970549569303,43.58206334595779,43.90195711273196,94318000
2019-03-15,44.43192672729492,44.720788381391955,43.86375819430227,44.12874565980989,156171600
2019-03-18,44.88550567626953,44.97383360710313,44.35314120168987,44.35553080588926,104879200
2019-03-19,44.52980041503906,45.11707114202692,44.38417662471166,44.964285824526804,126585600
2019-03-20,44.918922424316406,45.236430119419495,44.100086022694995,44.458176915154105,124140800
2019-03-21,46.57331848144531,46.86934171090833,45.312838347425874,45.36297269440304,204136800
2019-03-22,45.608848571777344,47.19399759999864,45.54439118481218,46.63298702263183,169630800
2019-03-25,45.05738830566406,45.83086236441141,44.54651207027704,45.718660250980165,175381200
2019-03-26,44.59187316894531,46.04572527279197,44.064287847400074,45.75447765967055,199202000
2019-03-27,44.9929313659668,45.300887958578926,44.534575419245186,45.05977471386228,119393600
2019-03-28,45.05260467529297,45.25313468109464,44.76851867906297,45.107510920114926,83121600
2019-03-29,45.346248626708984,45.377284340493745,45.00964226896314,45.317602517178074,94256000
2019-04-01,45.654205322265625,45.759242263268476,44.97144517095689,45.74969477506426,111448000
2019-04-02,46.31787109375,46.42291168705589,45.60885073162473,45.61839822070278,91062800
2019-04-03,46.635379791259766,46.909914730827474,46.11017681396402,46.13405100118274,93087200
2019-04-04,46.71654510498047,46.87887791765802,46.107789772060734,46.50168835311438,76457200
2019-04-05,47.029273986816406,47.053148171804175,46.773834049666235,46.89797325476208,74106400
2019-04-08,47.76933288574219,47.80036495686794,46.871715930873805,46.89081455147626,103526800
2019-04-09,47.6260986328125,48.42583658322132,47.561641238769866,47.82185677668654,143072800
2019-04-10,47.893470764160156,47.92212051778951,47.310975557121054,47.43033920962285,86781200
2019-04-11,47.494781494140625,47.98417304226359,47.37303191868481,47.948365414979065,83603200
2019-04-12,47.4756965637207,47.77888125198127,46.8406847198041,47.55447700914382,111042800
2019-04-15,47.56163787841797,47.70965127808389,47.27039028762013,47.40646659401936,70146400
2019-04-16,47.56641387939453,48.07251458286473,47.40169146179994,47.616548214497456,102785600
2019-04-17,48.49268341064453,48.552365242777874,47.4136348657205,47.63564953276536,115627200
2019-04-18,48.66695022583008,48.73617954389049,48.34705650031418,48.49029070265323,96783200
2019-04-22,48.826904296875,48.924783384004826,48.304090820834,48.421068532966494,77758000
2019-04-23,49.53113555908203,49.59559294531774,48.676491450506916,48.80301661883193,93292000
2019-04-24,49.45475387573242,49.769872052792415,49.42849372408659,49.50249861253667,70162400
2019-04-25,49.00593566894531,49.59797830244953,48.967738429960725,49.3759636808939,74172800
2019-04-26,48.7719841003418,48.93909246803627,48.251556735019896,48.9152182829274,74596400
2019-04-29,48.84599685668945,49.17066615604025,48.66695136754799,48.79586251694633,88818800
2019-04-30,47.9054069519043,48.55713146228483,47.53299294597256,48.475965054364224,186139600
2019-05-01,50.25687026977539,51.400372389710334,49.948910024794905,50.10408494939952,259309200
2019-05-02,49.9298210144043,50.7653666928656,49.68632175370386,50.09454345955994,127985200
2019-05-03,50.550498962402344,50.57198354226143,50.187632495352126,50.345193366363425,83569600
2019-05-06,49.769874572753906,49.85581656042896,48.581013445490704,48.76960644035786,129772400
2019-05-07,48.428218841552734,49.51681471565359,47.943602727798975,49.149176286929475,155054800
2019-05-08,48.437774658203125,49.020269936554875,48.16323968091457,48.19904732397306,105358000
2019-05-09,47.91734313964844,48.146519303878975,46.948110900817596,47.84094865644529,139634400
2019-05-10,47.2535285949707,47.65374175144033,46.196689560280035,47.31104511214,164834800
2019-05-13,44.507171630859375,45.408241627342775,43.81938698504411,44.98406973256331,229722400
2019-05-14,45.211734771728516,45.46096566171211,44.432883212543324,44.67252984613877,146118800
2019-05-15,45.75333786010742,45.95224501789583,44.57907074085087,44.63898240319493,106178800
2019-05-16,45.55204772949219,46.12480322834518,45.254884488407804,45.511308227013615,132125600
2019-05-17,45.293212890625,45.748540023134815,44.75640312513268,44.79714261326525,131516400
2019-05-20,43.87689971923828,44.178856807213535,43.20349328767014,43.979949669541405,154449200
2019-05-21,44.71805953979492,45.053563335993125,44.26272878013493,44.38734604303017,113459200
2019-05-22,43.8026008605957,44.504767229637714,43.74748317200659,44.253137593541204,118994400
2019-05-23,43.05491256713867,43.26579910587868,42.61156485806626,43.08846294762348,146118800
2019-05-24,42.889564514160156,43.64924401379365,42.80568671757585,43.184328892260446,94858800
2019-05-28,42.712215423583984,43.277781584642646,42.63553040781726,42.877572173999866,111792800
2019-05-29,42.50852584838867,42.98063006254145,42.1778122864475,42.27846344514311,113924800
2019-05-30,42.72899627685547,42.9518658949195,42.33837108685627,42.64511849088788,84873600
2019-05-31,41.95493698120117,42.65470469718947,41.935764812126756,42.23292429098691,108174400
2019-06-03,41.530765533447266,42.637931895817616,40.804636470241036,42.08195356453021,161584400
2019-06-04,43.05012130737305,43.095654753036754,41.82313170796883,42.043606173066934,123872000
2019-06-05,43.745086669921875,44.33222373730935,43.409582908600534,44.16207305046419,119093600
2019-06-06,44.38735580444336,44.44726747099112,43.651638784012235,43.87451208506323,90105200
2019-06-07,45.56879806518555,45.99297355745612,44.519148477432275,44.69648461544341,122737600
2019-06-10,46.15114212036133,46.819754517489294,45.9210797781299,45.96661321666547,104883600
2019-06-11,46.685569763183594,46.970749901230256,46.39559932431063,46.69755282868571,107731600
2019-06-12,46.536983489990234,46.96355423391582,46.34526543888805,46.47946697764428,73012800
2019-06-13,46.52739334106445,47.16006031960597,46.395590615436326,46.65919972341008,86698400
2019-06-14,46.18949890136719,46.39319636982068,45.60476046163178,45.904318788814436,75046000
2019-06-17,46.465087890625,46.7215115562083,46.05289536835188,46.22783639546343,58676400
2019-06-18,47.55788040161133,47.998829391898425,46.78142753974012,46.98272986269059,106204000
2019-06-19,47.418880462646484,47.9005725592601,47.284678926559096,47.852640304899516,84496800
2019-06-20,47.799922943115234,48.075515130955985,47.45722632835696,48.01799861790571,86056000
2019-06-21,47.6369514465332,48.13302166991247,47.48597291651048,47.641745402473425,191202400
2019-06-24,47.58903503417969,47.967677202569334,47.49077902420712,47.57944711984593,72881600
2019-06-25,46.867706298828125,47.75199953932813,46.800601859471,47.55309234196391,84281200
2019-06-26,47.88140106201172,48.1665811585655,47.29426750501623,47.3949186584968,104270000
2019-06-27,47.86701965332031,48.30557342924731,47.8262801646343,47.99882237571496,83598800
2019-06-28,47.43086242675781,47.80950455578012,47.22237102064913,47.612992556266285,124442400
2019-07-01,48.30078125,49.005342959981036,48.08509707895737,48.689007638472184,109012000
2019-07-02,48.58355712890625,48.679417968727066,48.25524243722315,48.2672254992904,67740800
2019-07-03,48.986167907714844,48.993357013988195,48.573975416695106,48.71536604902747,45448000
2019-07-05,48.94303894042969,49.14674007490686,48.6243084269404,48.73215235502716,69062000
2019-07-08,47.93412399291992,48.26483388360054,47.54829273986113,48.12344323760648,101354400
2019-07-09,48.226497650146484,48.29119961883061,47.6441543349632,47.737616390891624,82312000
2019-07-10,48.7033805847168,48.82320389232049,48.30317117612652,48.37267074229826,71588400
2019-07-11,48.34870910644531,48.98137608305649,48.339124849902824,48.72255727579953,80767200
2019-07-12,48.72016525268555,48.887917178326454,48.45655247188003,48.51646413508877,70380800
2019-07-15,49.177886962890625,49.336050960909304,48.8879129292078,48.90948024847616,67789600
2019-07-16,49.00773239135742,49.393563584814785,48.76808577819675,49.02929970892977,67467200
2019-07-17,48.73213577270508,49.14911850100448,48.7129636066072,48.89988765516557,56430000
2019-07-18,49.28573226928711,49.33845482627152,48.8160232134399,48.887917941756626,74162400
2019-07-19,48.550018310546875,49.4870376738974,48.49490059997273,49.316886928145024,83717200
2019-07-22,49.65958786010742,49.6619830106113,48.79446315482446,48.80404741355831,89111600
2019-07-23,50.04780960083008,50.064586622926434,49.67635653161258,49.956746352951804,73420800
2019-07-24,50.00706100463867,50.12209036122868,49.64759106566724,49.76741437865772,59966400
2019-07-25,49.61164093017578,50.14365668301637,49.54214136732961,50.05977890902051,55638400
2019-07-26,49.78419494628906,50.26108942568483,49.640405497764334,49.72188447879348,70475600
2019-07-29,50.24908447265625,50.47914675873245,49.95192510500632,49.95671905966015,86693600
2019-07-30,50.03342819213867,50.364141745221836,49.6811473177808,50.02863423517171,135742800
2019-07-31,51.054325103759766,53.05058230898032,50.6373422371492,51.864332020665906,277125600
2019-08-01,49.949554443359375,52.25016397353403,49.54455463645526,51.260422041017264,216071600
